num_frames_total,num_valid_track_frames,primary_track_id,track_area_ratio,mean_confidence,min_confidence,filepath,class_name,split,status,selection_method
41,41,1,0.2935235039838046,0.6963335871696472,0.2837431728839874,02_Lift/2022-09-01_19-14-18_dataset_set1_009_001380_001421_A_02.mp4,02_Lift,train,ok,
43,43,1,0.2618345723262322,0.623762845993042,0.2437084764242172,02_Lift/2022-09-01_19-14-18_dataset_set1_011_001451_001494_A_02.mp4,02_Lift,train,ok,
44,44,1,0.2880645253078644,0.6648184657096863,0.2285889387130737,02_Lift/2022-09-01_19-14-18_dataset_set1_015_001880_001924_A_02.mp4,02_Lift,train,ok,
38,38,1,0.4033938068282619,0.6070245504379272,0.2082788795232772,02_Lift/2022-09-01_19-14-18_dataset_set1_026_002533_002571_B_02.mp4,02_Lift,val,ok,
45,45,1,0.3449647567858566,0.7035908102989197,0.2253558337688446,02_Lift/2022-09-01_19-14-18_dataset_set1_029_002635_002680_A_02.mp4,02_Lift,train,ok,
37,37,1,0.2763829699885723,0.6648004055023193,0.2257581055164337,02_Lift/2022-09-01_19-14-18_dataset_set1_031_002711_002748_A_02.mp4,02_Lift,train,ok,
40,40,1,0.2331494691098275,0.7355757355690002,0.3115294575691223,02_Lift/2022-09-01_19-14-18_dataset_set1_037_003254_003294_A_02.mp4,02_Lift,train,ok,
42,42,1,0.3316012898084302,0.6909263730049133,0.2851138412952423,02_Lift/2022-09-01_19-14-18_dataset_set1_048_004643_004685_B_02.mp4,02_Lift,train,ok,
40,40,1,0.3879108067557463,0.7032114863395691,0.3245609402656555,02_Lift/2022-09-01_19-14-18_dataset_set1_056_005152_005192_B_02.mp4,02_Lift,train,ok,
51,51,3,0.8846368408674167,0.38284164667129517,0.058706000447273254,02_Lift/2022-09-01_19-14-18_dataset_set1_063_005734_005785_B_02.mp4,02_Lift,train,ok,wrist_tiebreak
36,8,10,0.9111912247331916,0.404208779335022,0.12847989797592163,02_Lift/2022-09-01_19-14-18_dataset_set1_074_006681_006717_A_02.mp4,02_Lift,val,ok,wrist_tiebreak
55,55,1,0.4531773628025143,0.6529878377914429,0.2098005414009094,02_Lift/2022-09-01_19-14-18_dataset_set1_077_007174_007229_B_02.mp4,02_Lift,train,ok,
48,48,1,0.3132456469230941,0.6450006365776062,0.1896140873432159,02_Lift/2022-09-01_19-14-18_dataset_set1_083_008188_008236_B_02.mp4,02_Lift,train,ok,
51,51,1,0.3442324755449518,0.6699513792991638,0.1635607182979583,02_Lift/2022-09-01_19-14-18_dataset_set1_093_009249_009300_A_02.mp4,02_Lift,train,ok,
29,29,1,0.2727376013683825,0.714876651763916,0.2208774238824844,02_Lift/2022-09-01_19-14-18_dataset_set1_111_011038_011067_A_02.mp4,02_Lift,train,ok,
43,43,1,0.2306474449913688,0.7088665962219238,0.2614959478378296,02_Lift/2022-09-01_19-14-18_dataset_set1_115_011167_011210_A_02.mp4,02_Lift,train,ok,
48,48,1,0.3903475142703395,0.6551713943481445,0.1710253357887268,02_Lift/2022-09-01_19-14-18_dataset_set1_127_012431_012479_A_02.mp4,02_Lift,train,ok,area_reextracted
52,52,1,0.3730980678827604,0.6616323590278625,0.2004503607749939,02_Lift/2022-09-01_19-14-18_dataset_set1_147_014097_014149_A_02.mp4,02_Lift,train,ok,
38,38,1,0.3832690804536247,0.6468787789344788,0.1680428683757782,02_Lift/2022-09-01_19-14-18_dataset_set1_156_015046_015084_A_02.mp4,02_Lift,train,ok,
39,39,1,0.2535995045854479,0.7267483472824097,0.2837533950805664,02_Lift/2022-09-01_19-14-18_dataset_set1_164_015538_015577_A_02.mp4,02_Lift,train,ok,
52,52,1,0.2655149017552984,0.6613199710845947,0.1138583496212959,02_Lift/2022-09-01_19-14-18_dataset_set1_174_016400_016452_B_02.mp4,02_Lift,train,ok,
32,32,1,0.3355443756328658,0.6803116202354431,0.2080869376659393,02_Lift/2022-09-01_19-14-18_dataset_set1_176_016825_016857_A_02.mp4,02_Lift,train,ok,
33,33,1,0.5447848790522215,0.603471577167511,0.1539581567049026,02_Lift/2022-09-01_19-26-18_dataset_set1_005_000206_000239_B_02.mp4,02_Lift,train,ok,
34,34,1,0.3212598211149725,0.6590738892555237,0.1462918519973755,02_Lift/2022-09-01_19-26-18_dataset_set1_013_000906_000940_B_02.mp4,02_Lift,train,ok,
54,54,1,0.3262101933642075,0.6130125522613525,0.1183393150568008,02_Lift/2022-09-01_19-26-18_dataset_set1_016_001007_001061_A_02.mp4,02_Lift,test,ok,
32,32,1,0.3027559767973819,0.6607359647750854,0.1601176559925079,02_Lift/2022-09-01_19-26-18_dataset_set1_022_001438_001470_B_02.mp4,02_Lift,train,ok,
52,52,1,0.3953254195517607,0.5759499669075012,0.0926370918750763,02_Lift/2022-09-01_19-26-18_dataset_set1_028_001820_001872_A_02.mp4,02_Lift,train,ok,
42,42,1,0.1755990345530075,0.6770736575126648,0.2750281095504761,02_Lift/2022-09-01_19-26-18_dataset_set1_030_001900_001942_A_02.mp4,02_Lift,train,ok,
38,38,1,0.4120945594753963,0.5948992371559143,0.1272610276937484,02_Lift/2022-09-01_19-26-18_dataset_set1_048_003172_003210_B_02.mp4,02_Lift,train,ok,
40,40,1,0.2911051739546453,0.6308469176292419,0.2101688683032989,02_Lift/2022-09-01_19-26-18_dataset_set1_057_003455_003495_A_02.mp4,02_Lift,test,ok,
41,41,1,0.4042508642651696,0.6285315155982971,0.1075125485658645,02_Lift/2022-09-01_19-26-18_dataset_set1_068_004696_004737_B_02.mp4,02_Lift,train,ok,
34,34,1,0.2166578075120793,0.6895488500595093,0.2310113757848739,02_Lift/2022-09-01_19-26-18_dataset_set1_088_006296_006330_B_02.mp4,02_Lift,train,ok,
58,58,1,0.3146498273319247,0.6340044736862183,0.1741384118795395,02_Lift/2022-09-01_19-26-18_dataset_set1_091_006399_006457_A_02.mp4,02_Lift,train,ok,
36,36,1,0.3654062501477064,0.6566240787506104,0.1787710189819336,02_Lift/2022-09-01_19-26-18_dataset_set1_108_007769_007805_B_02.mp4,02_Lift,train,ok,
43,43,1,0.2987749677522591,0.6154439449310303,0.1802982538938522,02_Lift/2022-09-01_19-26-18_dataset_set1_117_008054_008097_A_02.mp4,02_Lift,val,ok,
37,37,1,0.1636386992790362,0.6981335878372192,0.2781875431537628,02_Lift/2022-09-01_19-26-18_dataset_set1_119_008123_008160_A_02.mp4,02_Lift,test,ok,
36,36,1,0.2937512023648511,0.6351675987243652,0.1407706439495086,02_Lift/2022-09-01_19-26-18_dataset_set1_143_010555_010591_A_02.mp4,02_Lift,train,ok,
46,46,1,0.317965541116917,0.62965327501297,0.1820278912782669,02_Lift/2022-09-01_19-26-18_dataset_set1_146_010659_010705_B_02.mp4,02_Lift,train,ok,
54,54,1,0.3334728664668739,0.5709125399589539,0.1434719413518905,02_Lift/2022-09-01_19-26-18_dataset_set1_159_011690_011744_B_02.mp4,02_Lift,val,ok,
30,30,1,0.2952995369338269,0.6550920009613037,0.2027249336242675,02_Lift/2022-09-01_19-34-28_dataset_set1_016_001252_001282_A_02.mp4,02_Lift,train,ok,
40,40,1,0.4199197052000225,0.6935398578643799,0.3623525202274322,02_Lift/2022-09-01_19-34-28_dataset_set1_022_001657_001697_A_02.mp4,02_Lift,train,ok,
58,58,1,0.437507590006312,0.6083170771598816,0.2139879167079925,02_Lift/2022-09-01_19-34-28_dataset_set1_035_002767_002825_B_02.mp4,02_Lift,train,ok,
40,40,1,0.4308089990066103,0.617912232875824,0.165975734591484,02_Lift/2022-09-01_19-34-28_dataset_set1_044_003213_003253_A_02.mp4,02_Lift,train,ok,
37,37,1,0.3298296029824313,0.640584409236908,0.1320750564336776,02_Lift/2022-09-01_19-34-28_dataset_set1_060_004403_004440_A_02.mp4,02_Lift,train,ok,
40,40,1,0.258401736811665,0.6648569107055664,0.1908512711524963,02_Lift/2022-09-01_19-34-28_dataset_set1_084_006476_006516_A_02.mp4,02_Lift,val,ok,
50,50,1,0.4347825744727022,0.6214005947113037,0.2095676660537719,02_Lift/2022-09-01_19-34-28_dataset_set1_093_007038_007088_B_02.mp4,02_Lift,train,ok,
37,37,1,0.2918535002519566,0.6621519923210144,0.300811618566513,02_Lift/2022-09-01_19-34-28_dataset_set1_098_007580_007617_A_02.mp4,02_Lift,train,ok,
36,36,1,0.3181973092638934,0.6529349684715271,0.1888554692268371,02_Lift/2022-09-01_19-34-28_dataset_set1_104_007753_007789_A_02.mp4,02_Lift,train,ok,
40,40,1,0.2602624001611074,0.6527534127235413,0.0950357019901275,02_Lift/2022-09-01_19-34-28_dataset_set1_112_008734_008774_A_02.mp4,02_Lift,train,ok,
40,40,1,0.2893440991482794,0.6409156918525696,0.189062625169754,02_Lift/2022-09-01_19-34-28_dataset_set1_129_010005_010045_A_02.mp4,02_Lift,train,ok,
34,34,1,0.2990967810823416,0.6432507038116455,0.0348854437470436,02_Lift/2022-09-01_19-34-28_dataset_set1_139_010571_010605_A_02.mp4,02_Lift,train,ok,
40,40,1,0.2785987796393629,0.6687645316123962,0.2402132153511047,02_Lift/2022-09-01_19-34-28_dataset_set1_151_011625_011665_A_02.mp4,02_Lift,train,ok,
34,34,1,0.3337954723130139,0.6214764714241028,0.1286458075046539,02_Lift/2022-09-06_17-42-57_dataset_set1_008_001849_001883_A_02.mp4,02_Lift,train,ok,
57,57,1,0.3174415250118724,0.6731255650520325,0.1352181434631347,02_Lift/2022-09-06_17-42-57_dataset_set1_017_002152_002209_B_02.mp4,02_Lift,train,ok,
51,51,1,0.309093500278988,0.6452733874320984,0.1957766413688659,02_Lift/2022-09-06_17-42-57_dataset_set1_020_002439_002490_A_02.mp4,02_Lift,train,ok,
37,37,1,0.2877883789110216,0.6310962438583374,0.1735795885324478,02_Lift/2022-09-06_17-42-57_dataset_set1_038_003582_003619_B_02.mp4,02_Lift,train,ok,
46,46,1,0.4041933602906196,0.6220940351486206,0.2266875654458999,02_Lift/2022-09-06_17-42-57_dataset_set1_060_005343_005389_A_02.mp4,02_Lift,train,ok,
36,36,1,0.2654278840981463,0.6434444189071655,0.2343464791774749,02_Lift/2022-09-06_17-42-57_dataset_set1_064_005723_005759_A_02.mp4,02_Lift,train,ok,
33,33,1,0.3167616734061639,0.6543717980384827,0.2065930366516113,02_Lift/2022-09-06_17-42-57_dataset_set1_073_006440_006473_B_02.mp4,02_Lift,train,ok,
40,40,1,0.2868903423102841,0.6579164862632751,0.2742035984992981,02_Lift/2022-09-06_17-42-57_dataset_set1_078_006872_006912_A_02.mp4,02_Lift,train,ok,
46,46,1,0.2592458648770537,0.6030495762825012,0.168526291847229,02_Lift/2022-09-06_17-42-57_dataset_set1_083_007328_007374_B_02.mp4,02_Lift,train,ok,
42,42,1,0.3337930529924898,0.6255665421485901,0.2322591841220855,02_Lift/2022-09-06_17-42-57_dataset_set1_105_009382_009424_A_02.mp4,02_Lift,train,ok,area_reextracted
45,45,1,0.3050199459806077,0.6426482796669006,0.059985164552927,02_Lift/2022-09-06_17-42-57_dataset_set1_116_010282_010327_B_02.mp4,02_Lift,train,ok,
3,3,1,0.1361844884807338,0.7731606960296631,0.4277138113975525,02_Lift/2022-09-06_17-42-57_dataset_set1_117_010327_010330_A_02.mp4,02_Lift,train,ok,
34,34,1,0.2647959916220266,0.6608287692070007,0.1465266048908233,02_Lift/2022-09-06_17-42-57_dataset_set1_145_013244_013278_A_02.mp4,02_Lift,train,ok,
40,40,1,0.4273742595476544,0.6232004165649414,0.1113404184579849,02_Lift/2022-09-06_17-42-57_dataset_set1_160_014307_014347_B_02.mp4,02_Lift,train,ok,
42,42,1,0.4659423694176139,0.6258999705314636,0.1683546304702758,02_Lift/2022-09-06_17-42-57_dataset_set1_166_014843_014885_B_02.mp4,02_Lift,train,ok,
43,43,1,0.4251035874204172,0.6580254435539246,0.2222920507192611,02_Lift/2022-09-06_17-42-57_dataset_set1_182_015361_015404_B_02.mp4,02_Lift,train,ok,
29,29,1,0.2296329047391241,0.7076722383499146,0.3091688454151153,02_Lift/2022-09-06_17-52-36_dataset_set1_003_000597_000626_B_02.mp4,02_Lift,train,ok,
49,49,1,0.180463075635336,0.7201899290084839,0.0361559987068176,02_Lift/2022-09-06_17-52-36_dataset_set1_011_001146_001195_B_02.mp4,02_Lift,train,ok,
38,38,1,0.4324018898236637,0.6563044190406799,0.1005097702145576,02_Lift/2022-09-06_17-52-36_dataset_set1_016_001583_001621_A_02.mp4,02_Lift,val,ok,
41,41,1,0.2315429743634763,0.6184229254722595,0.1713836044073104,02_Lift/2022-09-06_17-52-36_dataset_set1_024_002056_002097_A_02.mp4,02_Lift,train,ok,
59,59,1,0.3450457884258259,0.6432130336761475,0.1358163058757782,02_Lift/2022-09-06_17-52-36_dataset_set1_037_003989_004048_B_02.mp4,02_Lift,train,ok,
49,49,1,0.3155013538986886,0.6496388912200928,0.131227821111679,02_Lift/2022-09-06_17-52-36_dataset_set1_040_004398_004447_B_02.mp4,02_Lift,train,ok,area_reextracted
35,35,1,0.2455151113409946,0.6556862592697144,0.1438039094209671,02_Lift/2022-09-06_17-52-36_dataset_set1_058_006780_006815_B_02.mp4,02_Lift,train,ok,
35,35,1,0.2293305687626015,0.6604756712913513,0.1052145510911941,02_Lift/2022-09-06_17-52-36_dataset_set1_065_007677_007712_A_02.mp4,02_Lift,train,ok,
45,45,1,0.2406395208261242,0.6965113282203674,0.1887877881526947,02_Lift/2022-09-06_17-52-36_dataset_set1_082_009467_009512_B_02.mp4,02_Lift,val,ok,
50,50,1,0.3496375683274617,0.6237149238586426,0.0986500531435012,02_Lift/2022-09-06_17-52-36_dataset_set1_093_010836_010886_B_02.mp4,02_Lift,train,ok,
24,24,1,0.4828793665002379,0.6275041699409485,0.1364414393901825,02_Lift/2022-09-06_17-52-36_dataset_set1_109_012948_012972_B_02.mp4,02_Lift,train,ok,
38,38,1,0.2964984644502786,0.6404738426208496,0.2852883636951446,02_Lift/2022-09-06_18-01-58_dataset_set1_004_000679_000717_B_02.mp4,02_Lift,train,ok,
34,33,3,0.2875812303763488,0.6703325510025024,0.259953111410141,02_Lift/2022-09-06_18-01-58_dataset_set1_008_000995_001029_A_02.mp4,02_Lift,train,ok,
47,47,1,0.3011674201656723,0.6838741898536682,0.263354629278183,02_Lift/2022-09-06_18-01-58_dataset_set1_026_002601_002648_B_02.mp4,02_Lift,train,ok,
40,40,1,0.249900822875411,0.6268491148948669,0.2261300832033157,02_Lift/2022-09-06_18-01-58_dataset_set1_030_002957_002997_A_02.mp4,02_Lift,test,ok,
36,36,1,0.3250007967957353,0.6451734900474548,0.1501565277576446,02_Lift/2022-09-06_18-01-58_dataset_set1_032_003024_003060_A_02.mp4,02_Lift,train,ok,
55,55,1,0.2962186836207646,0.6721000671386719,0.2992725968360901,02_Lift/2022-09-06_18-01-58_dataset_set1_037_003188_003243_B_02.mp4,02_Lift,train,ok,
49,49,1,0.2925771243358806,0.6481345891952515,0.224507063627243,02_Lift/2022-09-06_18-01-58_dataset_set1_041_003606_003655_B_02.mp4,02_Lift,train,ok,
33,33,1,0.2816633986663373,0.6157057881355286,0.0388071238994598,02_Lift/2022-09-06_18-01-58_dataset_set1_043_003969_004002_B_02.mp4,02_Lift,val,ok,
35,35,1,0.4225358169822047,0.6409704089164734,0.1809471547603607,02_Lift/2022-09-06_18-01-58_dataset_set1_056_005078_005113_A_02.mp4,02_Lift,train,ok,
35,35,1,0.2252682440368906,0.7099613547325134,0.3411254286766052,02_Lift/2022-09-06_18-01-58_dataset_set1_071_005876_005911_B_02.mp4,02_Lift,train,ok,
46,46,1,0.3144615696157168,0.6545974016189575,0.2179620563983917,02_Lift/2022-09-06_18-01-58_dataset_set1_079_006094_006140_B_02.mp4,02_Lift,train,ok,
47,47,1,0.2584898824479108,0.6803836226463318,0.1905905306339264,02_Lift/2022-09-06_18-01-58_dataset_set1_091_007257_007304_A_02.mp4,02_Lift,train,ok,
35,35,1,0.3087702489751867,0.6359432339668274,0.1496373414993286,02_Lift/2022-09-06_18-09-11_dataset_set1_003_000336_000371_A_02.mp4,02_Lift,train,ok,
50,50,1,0.3340451295682479,0.6519219875335693,0.1968254148960113,02_Lift/2022-09-06_18-09-11_dataset_set1_006_000443_000493_B_02.mp4,02_Lift,train,ok,
39,39,1,0.1947608768181237,0.6571744084358215,0.2499789893627166,02_Lift/2022-09-06_18-09-11_dataset_set1_009_000740_000779_A_02.mp4,02_Lift,train,ok,
42,42,1,0.3178470998076438,0.6561343669891357,0.237779751420021,02_Lift/2022-09-06_18-09-11_dataset_set1_016_000974_001016_B_02.mp4,02_Lift,train,ok,
53,53,1,0.3230357542618702,0.6321616172790527,0.2000485062599182,02_Lift/2022-09-06_18-09-11_dataset_set1_084_005904_005957_B_02.mp4,02_Lift,train,ok,
36,36,1,0.2347264535292674,0.6880425214767456,0.1078673377633094,02_Lift/2022-09-06_18-09-11_dataset_set1_095_006657_006693_A_02.mp4,02_Lift,train,ok,
32,32,1,0.3114418744924754,0.6432554125785828,0.2529359459877014,02_Lift/2022-09-06_18-09-11_dataset_set1_099_006959_006991_A_02.mp4,02_Lift,train,ok,
41,41,2,0.2737751084533864,0.6502261757850647,0.0874173641204834,02_Lift/2022-09-06_18-09-11_dataset_set1_104_007329_007370_A_02.mp4,02_Lift,train,ok,
42,42,1,0.3319360662986696,0.6569830179214478,0.2610481381416321,02_Lift/2022-09-06_18-09-11_dataset_set1_118_008391_008433_B_02.mp4,02_Lift,train,ok,
53,53,1,0.221990114075989,0.6597535610198975,0.2922857999801636,02_Lift/2022-09-06_18-09-11_dataset_set1_134_010040_010093_A_02.mp4,02_Lift,train,ok,
42,42,1,0.322203328097617,0.6257305145263672,0.07735026627779,02_Lift/2022-09-06_18-09-11_dataset_set1_137_010311_010353_B_02.mp4,02_Lift,train,ok,
25,25,1,0.2103702488111881,0.6263036131858826,0.1387600004673004,02_Lift/2022-09-06_18-09-11_dataset_set1_143_010757_010782_A_02.mp4,02_Lift,train,ok,
61,61,1,0.2790897091989078,0.6087128520011902,0.2250643819570541,02_Lift/2022-09-06_18-09-11_dataset_set1_155_011730_011791_A_02.mp4,02_Lift,train,ok,
28,28,1,0.371479959680651,0.6244876980781555,0.1306279748678207,02_Lift/2022-09-06_18-09-11_dataset_set1_165_012605_012633_A_02.mp4,02_Lift,train,ok,
46,46,1,0.4198367996650425,0.5971245169639587,0.1823122352361679,02_Lift/2022-09-06_18-17-28_dataset_set1_004_000580_000626_B_02.mp4,02_Lift,train,ok,
44,44,1,0.2006339196157691,0.6904876828193665,0.2732008099555969,02_Lift/2022-09-06_18-17-28_dataset_set1_007_000667_000711_A_02.mp4,02_Lift,val,ok,
62,62,1,0.2946937668497002,0.6471514701843262,0.2461898028850555,02_Lift/2022-09-06_18-17-28_dataset_set1_021_001903_001965_A_02.mp4,02_Lift,train,ok,
54,54,1,0.323532806106942,0.5935765504837036,0.1799819618463516,02_Lift/2022-09-06_18-17-28_dataset_set1_039_003222_003276_B_02.mp4,02_Lift,train,ok,
40,40,1,0.2699670684378371,0.6167348027229309,0.148970827460289,02_Lift/2022-09-06_18-17-28_dataset_set1_044_003639_003679_B_02.mp4,02_Lift,train,ok,
45,45,1,0.3477617648809358,0.6401633620262146,0.2116002589464187,02_Lift/2022-09-06_18-17-28_dataset_set1_048_003763_003808_B_02.mp4,02_Lift,train,ok,
38,38,1,0.305873198146267,0.6399706602096558,0.2202986180782318,02_Lift/2022-09-06_18-17-28_dataset_set1_062_005170_005208_B_02.mp4,02_Lift,val,ok,
41,41,1,0.2828357389729957,0.643775999546051,0.1916841268539428,02_Lift/2022-09-06_18-17-28_dataset_set1_074_006182_006223_B_02.mp4,02_Lift,train,ok,
43,43,1,0.396643987517625,0.5975959300994873,0.0947295725345611,02_Lift/2022-09-06_18-17-28_dataset_set1_080_006601_006644_A_02.mp4,02_Lift,train,ok,
39,39,1,0.2535490475426144,0.6548586487770081,0.2238842546939849,02_Lift/2022-09-06_18-17-28_dataset_set1_087_007294_007333_B_02.mp4,02_Lift,test,ok,
35,35,1,0.3680005907196371,0.5933759212493896,0.1172430664300918,02_Lift/2022-09-06_18-17-28_dataset_set1_092_007652_007687_A_02.mp4,02_Lift,train,ok,
50,50,1,0.3603120498771884,0.6226926445960999,0.1806823015213012,02_Lift/2022-09-06_18-17-28_dataset_set1_104_009332_009382_A_02.mp4,02_Lift,val,ok,
36,36,1,0.3142791543798165,0.6519474983215332,0.2831088304519653,02_Lift/2022-09-06_18-17-28_dataset_set1_128_011158_011194_A_02.mp4,02_Lift,train,ok,
33,33,1,0.599802497172516,0.6000127196311951,0.1833171546459198,02_Lift/2022-09-06_18-17-28_dataset_set1_151_013218_013251_B_02.mp4,02_Lift,train,ok,
61,61,1,0.3311282758395642,0.6419421434402466,0.1806404739618301,02_Lift/2022-09-06_18-17-28_dataset_set1_157_013396_013457_B_02.mp4,02_Lift,train,ok,
47,47,1,0.31902804074198,0.641270637512207,0.263012021780014,02_Lift/2022-09-06_18-17-28_dataset_set1_165_014082_014129_A_02.mp4,02_Lift,train,ok,
49,49,1,0.3679120790422717,0.6428759098052979,0.1485665887594223,02_Lift/2022-09-06_18-17-28_dataset_set1_169_014214_014263_A_02.mp4,02_Lift,train,ok,
34,34,1,0.268525046098668,0.6508597135543823,0.1095181405544281,02_Lift/2022-09-06_18-46-08_dataset_set1_005_000468_000502_B_02.mp4,02_Lift,train,ok,
40,40,1,0.2617999824254106,0.6316428780555725,0.1430096924304962,02_Lift/2022-09-06_18-46-08_dataset_set1_011_000835_000875_A_02.mp4,02_Lift,test,ok,
46,46,1,0.3422045369540306,0.6665499806404114,0.1513580828905105,02_Lift/2022-09-06_18-46-08_dataset_set1_020_001687_001733_B_02.mp4,02_Lift,train,ok,
52,52,1,0.2483421925505376,0.6334325671195984,0.10877326130867,02_Lift/2022-09-06_18-46-08_dataset_set1_055_004482_004534_A_02.mp4,02_Lift,train,ok,
48,48,1,0.320306860619135,0.634270191192627,0.2558399140834808,02_Lift/2022-09-06_18-46-08_dataset_set1_062_004995_005043_B_02.mp4,02_Lift,train,ok,
43,43,1,0.3156351134398091,0.6452674865722656,0.1247541159391403,02_Lift/2022-09-06_18-46-08_dataset_set1_102_008919_008962_A_02.mp4,02_Lift,train,ok,
50,50,1,0.4111983032997771,0.5576954483985901,0.0672491639852523,02_Lift/2022-09-06_18-46-08_dataset_set1_113_010020_010070_B_02.mp4,02_Lift,train,ok,
50,50,1,0.2176269483679527,0.642757773399353,0.1977040469646453,02_Lift/2022-09-06_18-46-08_dataset_set1_154_014649_014699_B_02.mp4,02_Lift,train,ok,
36,36,1,0.1753705597337642,0.7047005295753479,0.262995958328247,02_Lift/2022-09-06_18-46-08_dataset_set1_179_017402_017438_A_02.mp4,02_Lift,test,ok,
35,35,1,0.2691726617754084,0.6262664198875427,0.1730683445930481,02_Lift/2022-09-06_18-46-08_dataset_set1_184_017903_017938_A_02.mp4,02_Lift,val,ok,
45,45,1,0.2728063320306472,0.6294275522232056,0.2519360780715942,02_Lift/2022-09-06_18-46-08_dataset_set1_188_018026_018071_A_02.mp4,02_Lift,train,ok,
41,41,1,0.3046241957786368,0.6060711145401001,0.1971633434295654,02_Lift/2022-09-06_18-46-08_dataset_set1_198_018779_018820_B_02.mp4,02_Lift,train,ok,
56,56,1,0.4159922044081799,0.6577625870704651,0.2576315402984619,02_Lift/2022-09-06_18-46-08_dataset_set1_203_018941_018997_A_02.mp4,02_Lift,train,ok,
48,48,2,0.5029119550213099,0.5679899454116821,0.0747036337852478,02_Lift/2022-09-06_18-59-11_dataset_set1_026_003027_003075_B_02.mp4,02_Lift,val,ok,
41,41,1,0.3197130330560023,0.6422760486602783,0.287391185760498,02_Lift/2022-09-06_18-59-11_dataset_set1_031_003527_003568_B_02.mp4,02_Lift,train,ok,
31,31,1,0.3270045091791685,0.6795556545257568,0.2623122930526733,02_Lift/2022-09-06_18-59-11_dataset_set1_051_006015_006046_A_02.mp4,02_Lift,train,ok,
37,37,1,0.2208809950855104,0.6461082100868225,0.0894791632890701,02_Lift/2022-09-06_18-59-11_dataset_set1_053_006073_006110_A_02.mp4,02_Lift,train,ok,
44,44,1,0.2747341030594939,0.6584725975990295,0.1712474226951599,02_Lift/2022-09-06_18-59-11_dataset_set1_087_009849_009893_B_02.mp4,02_Lift,test,ok,
34,34,1,0.3049990254998602,0.6186402440071106,0.0644088014960289,02_Lift/2022-09-06_18-59-11_dataset_set1_089_009924_009958_B_02.mp4,02_Lift,train,ok,
47,47,1,0.4406576300999754,0.5775979161262512,0.2319807112216949,02_Lift/2022-09-06_18-59-11_dataset_set1_092_010017_010064_A_02.mp4,02_Lift,train,ok,
43,43,1,0.4089872394890062,0.5381600260734558,0.0465474277734756,02_Lift/2022-09-06_18-59-11_dataset_set1_097_010445_010488_B_02.mp4,02_Lift,train,ok,
32,32,1,0.298567503659742,0.6333812475204468,0.0992937758564949,02_Lift/2022-09-06_19-07-23_dataset_set1_024_001801_001833_A_02.mp4,02_Lift,train,ok,
22,22,1,0.3035737657926269,0.6306924819946289,0.0783593356609344,02_Lift/2022-09-06_19-07-23_dataset_set1_032_002276_002298_A_02.mp4,02_Lift,train,ok,
37,37,1,0.3762641385176274,0.5932117104530334,0.1093572899699211,02_Lift/2022-09-06_19-07-23_dataset_set1_038_002384_002421_A_02.mp4,02_Lift,val,ok,
45,41,1,0.2055669074842801,0.5575557947158813,0.1792038977146148,02_Lift/2022-09-06_19-07-23_dataset_set1_041_002483_002528_B_02.mp4,02_Lift,train,ok,
23,23,1,0.3043838596217358,0.6114134788513184,0.1468268632888794,02_Lift/2022-09-06_19-07-23_dataset_set1_064_005296_005319_B_02.mp4,02_Lift,train,ok,
52,52,1,0.2265497873444024,0.635846734046936,0.1730644702911377,02_Lift/2022-09-06_19-07-23_dataset_set1_071_005700_005752_B_02.mp4,02_Lift,train,ok,
33,33,1,0.2919240732189179,0.629204273223877,0.222567617893219,02_Lift/2022-09-06_19-07-23_dataset_set1_086_006840_006873_B_02.mp4,02_Lift,train,ok,
33,33,1,0.2392475916336973,0.6529048085212708,0.1589573472738266,02_Lift/2022-09-06_19-07-23_dataset_set1_091_007300_007333_B_02.mp4,02_Lift,train,ok,
33,33,1,0.3669072959313609,0.5901520252227783,0.1304608136415481,02_Lift/2022-09-06_19-07-23_dataset_set1_098_008238_008271_B_02.mp4,02_Lift,train,ok,
30,30,1,0.1945570642009352,0.6974011063575745,0.3135975003242492,02_Lift/2022-09-06_19-07-23_dataset_set1_101_008343_008373_A_02.mp4,02_Lift,train,ok,
30,30,1,0.2334715767127088,0.6097144484519958,0.1928152740001678,02_Lift/2022-09-06_19-07-23_dataset_set1_122_009972_010002_B_02.mp4,02_Lift,train,ok,
35,35,1,0.3057223412424815,0.6683757901191711,0.2772640585899353,02_Lift/2022-09-06_19-07-23_dataset_set1_129_010614_010649_B_02.mp4,02_Lift,train,ok,
39,39,1,0.3392179882458089,0.6085888743400574,0.0644275471568107,02_Lift/2022-09-06_19-07-23_dataset_set1_132_010700_010739_A_02.mp4,02_Lift,train,ok,
34,34,1,0.3025085369186,0.6542338132858276,0.2482930421829223,02_Lift/2022-09-06_19-07-23_dataset_set1_139_011580_011614_B_02.mp4,02_Lift,test,ok,
36,36,1,0.3231867713442743,0.6009770631790161,0.1746485233306884,02_Lift/2022-09-06_19-17-44_dataset_set1_012_000638_000674_B_02.mp4,02_Lift,train,ok,
45,45,2,0.3573107114576308,0.6147037744522095,0.0578875206410884,02_Lift/2022-09-06_19-17-44_dataset_set1_028_001884_001929_A_02.mp4,02_Lift,train,ok,
45,45,1,0.1722788441665828,0.704579770565033,0.2943116426467895,02_Lift/2022-09-06_19-17-44_dataset_set1_050_004139_004184_A_02.mp4,02_Lift,train,ok,
